,Unnamed: 0,x,y,detected
78,78,0.6176245124013926,-0.7461775092677791,True
79,79,0.7078569566110102,-0.906359350364894,False
80,80,-0.9886080499004248,0.0231093355992626,True
81,81,-0.7363142194358114,0.5744653242683728,True
82,82,-0.6491586449200875,-0.8269232561356734,False
83,83,-0.5069297986585473,0.7782478757624778,True
84,84,0.2507917906373311,-0.6881012051289297,True
85,85,0.1723553780487279,-0.069065546565588,True
86,86,0.5698298589886135,-0.4690195468250324,True
87,87,-0.3831045170343066,0.7845400607222601,True
88,88,0.9427493957349532,0.1073894436351108,True
89,89,-0.9104875132659572,0.3608815880398419,True
90,90,-0.9203578611179122,-0.3050589288928447,True
91,91,-0.8091461608068364,-0.3492032977371222,True
92,92,0.5409697679859005,-0.3114772314390444,True
93,93,0.3508087588781419,-0.1960641549425403,True
94,94,-0.1657159071733873,-0.1791599175466678,True
95,95,0.3663323101772255,0.6950752657391406,True
96,96,0.6458231317642815,-0.9513185861533,False
97,97,-0.4616324853801277,0.3057012291900656,True
98,98,-0.5126150576096267,0.7686261091941604,True
99,99,0.9951212034222898,-0.5275524026704834,False
100,100,-0.4265732644832298,0.2707720664298831,True
101,101,0.1616674737452779,0.5240793778099762,True
102,102,0.5002666457879199,-0.4259366625682605,True
103,103,-0.1249160893354446,-0.8501236687395732,True
104,104,0.7120886079466091,0.8821731900409531,False
105,105,0.7573556353153557,-0.2008224959422737,True
106,106,-0.955199959182627,-0.3229453689545327,False
107,107,0.9196969735587754,-0.5853572524127792,False
108,108,-0.0435026014569437,0.2921536057161118,True
109,109,0.5140433983507764,0.8490311349893427,True
110,110,-0.9901919418870364,0.2430140999999892,False
111,111,-0.1730279844111544,-0.8164069529952254,True
112,112,-0.4093939985619976,-0.1084068683338115,True
113,113,0.024241089989158,0.8795462987753881,True
114,114,0.6204765253736215,-0.5364717177066014,True
115,115,0.97601419743967,0.939104837659248,False
116,116,-0.5241878448985635,0.9604666142208956,False
117,117,0.1592754311407984,-0.8032563172090263,True
118,118,0.0729022665094547,-0.6772335329923309,True
119,119,0.7473376191164771,0.4628079316943605,True
120,120,-0.1672270784793303,-0.4256559210759087,True
121,121,-0.1205196111935109,-0.7397553444423328,True
122,122,0.6788314916876688,-0.3035756145654487,True
123,123,0.5889079104594501,-0.8678259020694288,False
124,124,-0.5044193578764773,0.5786441639224378,True
125,125,0.4564731262323751,-0.1577458919828007,True
126,126,0.608279015110357,0.1339270009756825,True
127,127,0.553712645850424,0.5010661882973368,True
128,128,-0.3237951041069629,0.9960030210899896,False
129,129,-0.0887853530105917,-0.2965037026414532,True
130,130,0.8064348585939312,0.4357649186030603,True
131,131,-0.8941658308711866,-0.5418046876828584,False
132,132,0.5920248791637681,0.6732466304210942,True
133,133,0.9349162981803952,-0.0113691916171767,True
134,134,-0.783037560044213,0.9071416282958802,False
135,135,-0.0764081473201814,0.9036841252616126,True
136,136,0.2914448172242925,0.899134251169192,True
137,137,-0.3457668845971018,-0.4949388292965662,True
138,138,-0.17055696055677,0.575899940964379,True
139,139,0.3187785717591815,0.6929729589068165,True
140,140,-0.5246176766380723,-0.7219593747896393,True
141,141,-0.7953291408657046,0.890412629644403,False
142,142,0.0872214427097746,-0.6018218099357364,True
143,143,-0.2399172794086967,0.8948763343462205,True
144,144,-0.9511494856916068,0.4601274146512124,False
145,145,0.8836877204782714,0.6248589103572875,False
146,146,0.1246874536683846,-0.1736675385742208,True
147,147,-0.881529418830427,-0.675002190801369,False
148,148,-0.8440102075939135,0.1175782597215331,True
149,149,-0.5534406467112849,-0.8587548805933967,False
150,150,0.7273015146149406,0.3007247623578335,True
151,151,-0.7513159162419274,0.5651543680880118,True
152,152,0.7083438415416514,-0.0800803674362569,True
153,153,-0.0383553915353287,-0.6868001292437342,True
154,154,-0.0932504606270234,-0.4466642991842067,True
155,155,-0.5670411307866752,-0.8284672607693677,False
156,156,0.1521975779618058,-0.2517410044560311,True
157,157,-0.9961755302479114,0.9051772317961372,False
158,158,0.7195883947770279,-0.5201222684536766,True
159,159,0.2878099241840102,-0.5615499561885491,True
160,160,-0.9384877406019854,0.9405166060082512,False
161,161,0.0304267672852869,-0.2760480552225142,True
162,162,-0.1353092634549364,0.4236233887377911,True
163,163,-0.7734579911210391,-0.5550700213232649,True
164,164,0.517432241413315,-0.5063253415049942,True
165,165,0.1993966834236371,0.613529266595459,True
166,166,0.6686036813110334,0.4063284656321591,True
167,167,-0.999405932412472,0.1644106892911758,False
168,168,-0.9222604158456428,0.1950603724645327,True
169,169,-0.034530305171041,-0.9984518843632216,True
170,170,0.2310816460046676,-0.8218243666168688,True
171,171,0.0066044209112261,0.7424577433671593,True
172,172,0.9154325328854984,-0.2745546737128927,True
173,173,-0.7148229402440414,-0.815702908661462,False
174,174,-0.5402503268875047,-0.0548866648965971,True
175,175,-0.7462642244085633,-0.1363611210459523,True
176,176,0.4724177776222751,0.8748734409348056,True
177,177,0.3044314971144499,0.508681786819255,True
178,178,0.43408196318068,0.926516990044472,False
179,179,0.349736086343956,0.674139577788534,True
180,180,-0.0317060234214017,0.0979187689072411,True
181,181,0.3950429567957834,-0.5454728287443378,True
182,182,-0.9403863308893008,-0.1360459774440943,True
183,183,0.6643910402388167,0.8319892826594393,False
184,184,-0.5493643742859906,0.467222155831591,True
185,185,0.449542363816011,-0.8470760079477184,True
186,186,-0.0857240649501724,0.6408458422305978,True
187,187,0.4180566863565922,0.673595967253964,True
188,188,-0.3706165266452632,-0.9555454399904362,False
189,189,0.2595784159687417,-0.285251206418448,True
190,190,-0.0346822623631057,-0.5400450945004005,True
191,191,0.870133718543713,0.4124805406218781,True
192,192,0.8300509943989627,-0.9402289059161196,False
193,193,0.6797250635397694,-0.2327139876472381,True
194,194,0.8088338832470259,0.5795354965866264,True
195,195,-0.3821614299353151,0.7678060454785731,True
196,196,0.3522247687178619,-0.6627353761513621,True
197,197,0.8692753469813403,-0.1079644018127099,True
198,198,0.9632973773016142,-0.977784137396353,False
199,199,-0.2658250548767453,-0.8393333611298042,True
200,200,-0.9099610076480442,0.5039644251903566,False
201,201,-0.9111645707852544,-0.8629437033120897,False
202,202,0.7636988835479823,-0.859866596458579,False
203,203,-0.6108676970688469,0.0380863291811939,True
204,204,0.3253993546347085,0.9710772682693096,False
205,205,0.9582676550377532,-0.9019311649931214,False
206,206,-0.7102051746062485,-0.7416285916326175,False
207,207,-0.4134479388123138,0.0558817329554071,True
208,208,0.8815347490593588,-0.13560141237574,True
209,209,0.0147165258424355,0.2733666594526422,True
210,210,0.5727049855723254,-0.5636493011937689,True
211,211,0.216008267668005,-0.1771325702466113,True
212,212,-0.847595381768296,0.2676595542938469,True
213,213,-0.6919036337015929,-0.4290184997341022,True
214,214,0.201941062344384,0.6185275661689287,True
215,215,-0.5782326080375546,0.3941465713629122,True
216,216,-0.2495250668028366,0.7583155161567883,True
217,217,-0.884389941135916,-0.2565126968826663,True
218,218,-0.1076488670443913,0.6069565818708873,True
219,219,0.5915661962443266,-0.2933448011870785,True
220,220,0.0640572253338049,0.8088128572527136,True
221,221,-0.7118489400564749,-0.1227100308531436,True
222,222,-0.7787267061087959,0.4933476152380494,True
223,223,-0.544037138197685,0.8638114341717611,False
224,224,-0.6039226423329433,0.8445954220029304,False
225,225,-0.4788874522705404,0.0474955048572069,True
226,226,-0.8902167916035242,-0.7272491952515485,False
227,227,-0.3494712996853892,0.6556300357448213,True
228,228,0.9037979635823156,0.5248277556401495,False
229,229,0.1372160848471515,0.4690468259606173,True
230,230,0.764945638904931,0.1559823586530944,True
231,231,-0.3372915828252925,0.9386785579766151,True
232,232,-0.597762506410614,-0.5268036920747101,True
233,233,0.3039636903870384,0.4527142140756917,True
234,234,0.8558809176750302,0.8585889774631739,False
235,235,0.3487675620741572,0.9482053025741216,False
236,236,0.8295255247457081,-0.5637802151844951,False
237,237,0.5114916042688595,0.7730853512309761,True
238,238,0.293364399673879,0.0191916229706323,True
239,239,0.7165802778524735,0.5041749368377209,True
240,240,0.9245657318708438,-0.8960022691622316,False
241,241,0.3516668724782903,0.8675101791500639,True
242,242,-0.5076396778486905,-0.2126012481449872,True
243,243,0.759152435367271,0.9616182688624286,False
244,244,-0.5372349022293643,-0.6976530847831335,True
245,245,-0.7197406789289387,0.4522638200360984,True
246,246,-0.1459404639361168,-0.9485912913146336,True
247,247,-0.5971033383025621,0.605964321339421,True
248,248,0.7413509131084046,-0.54378508830741,True
249,249,-0.1927072422866182,0.406136353020416,True
250,250,0.7467241256905779,-0.5630738332619327,True
251,251,0.7337286404898378,0.9935103523252228,False
252,252,-0.3841589297745893,-0.9492650106847728,False
253,253,0.971812362100313,-0.3924761729509878,False
254,254,0.7995235413954676,0.0096866345784818,True
255,255,0.5385836821051275,0.688607395535096,True
256,256,-0.2972716723061051,0.0362812517017263,True
257,257,0.6399882184328249,0.3977441111677964,True
258,258,0.9005997626724247,-0.4402289340129812,False
259,259,-0.4521488777201972,0.2386410485553114,True
260,260,-0.3928546086268243,-0.5463989284004911,True
261,261,-0.2638733024537563,-0.3790915682668148,True
262,262,-0.1392711492698548,-0.5945800316636085,True
263,263,-0.7022256574082699,-0.2535341319284747,True
264,264,0.4691888417816057,0.008751274087019,True
265,265,-0.3690371909592598,-0.3611747070977134,True
266,266,-0.7195536813719783,-0.9261519356765756,False
267,267,-0.0722984294569399,0.5233155087446029,True
268,268,-0.5317948731057704,-0.9611558775391636,False
269,269,-0.495243238436347,0.6374423359895705,True
270,270,0.2704559116067153,-0.3370091925887923,True
271,271,-0.4995759213459794,-0.941157640248302,False
272,272,0.7368863516359159,0.2313752504098145,True
273,273,0.836098463199626,0.4362531288588049,True
274,274,0.7077676913827644,0.0971483958819503,True
275,275,0.7034062900259943,0.7252583526260616,False
276,276,0.878927444857267,0.2821643213037448,True
277,277,0.1045652521356721,0.9087681577560084,True
278,278,-0.4017872030332101,-0.5657175711856577,True
279,279,0.0207341052621194,0.5030487656613849,True
280,280,0.1654881120830338,0.5323303737114906,True
281,281,0.9802856288747768,-0.5808841487394734,False
282,282,-0.0110362736518159,0.1744315077943341,True
283,283,0.1156746639480423,0.1852071986971515,True
284,284,0.0948210182288322,0.0551154566194909,True
285,285,0.9682825824017078,0.4254335685266111,False
286,286,0.0176531930990075,0.38382485559761,True
287,287,-0.1985681960544243,-0.9243242406124994,True
288,288,0.2543857047580145,0.4284897077167859,True
289,289,0.7312579057383131,0.0103968401544491,True
290,290,0.9308565794504552,-0.3910408857820207,False
291,291,0.4606504814323899,-0.6824067491291728,True
292,292,0.7404723203880383,0.0007552027230912,True
293,293,0.1845218795543193,-0.0067281542962422,True
294,294,0.01407626826072,0.0040155840851403,True
295,295,-0.3686257571627642,-0.5766287469430054,True
296,296,0.7841579725252938,0.0918596640215216,True
297,297,0.1835626041962315,-0.4561821371857777,True
298,298,-0.9379108508537396,-0.1587215962498849,True
299,299,-0.5994242861210379,0.548914549847423,True
300,300,0.5180652999379973,-0.0354329555358927,True
301,301,0.2469361798708429,0.1936007974060125,True
302,302,0.3093352197132311,-0.2001806119972513,True
303,303,-0.7289883790390401,0.9819639733144788,False
304,304,0.9689362950416852,0.329874876190938,False
305,305,-0.178197145244692,-0.5085504532484917,True
306,306,0.5516744042525017,-0.2262377085932509,True
307,307,0.7750099535465511,-0.0757235463745149,True
308,308,0.7777843136762681,0.9061953578235158,False
309,309,0.9353128239307512,0.8160202814152131,False
310,310,-0.0270913288433214,-0.7603751972695523,True
311,311,-0.213458502703427,0.6125222330005216,True
312,312,0.2955200845001613,0.1384595208517955,True
313,313,-0.0616345899777306,0.195133908197139,True
314,314,-0.95862353639422,0.964484878369753,False
315,315,0.9930686372411625,0.7282960976912787,False
316,316,0.515422004943968,-0.9950889044640588,False
317,317,-0.1384520361522661,0.7807312521247778,True
318,318,-0.0062940326944291,0.7422483761249083,True
319,319,0.9838284758969666,-0.2450410624106009,False
320,320,-0.7892960952539139,0.04978841517566,True
321,321,0.7403855309844882,-0.7667745663859089,False
322,322,-0.7741457095874194,-0.7083559513858873,False
323,323,0.9589852284016348,-0.8741807247258069,False
324,324,-0.7718530356345348,-0.9833788913165163,False
325,325,-0.3343873383445996,-0.4687353991050984,True
326,326,-0.9247596841780348,-0.8206447081239838,False
327,327,0.4157715061752896,0.4813145956089162,True
328,328,0.6094379404595875,-0.0957501677975281,True
329,329,-0.1465470536097302,-0.106982672827397,True
330,330,0.6314177888940176,0.3406656586933991,True
331,331,0.6667240058985959,-0.0611311509929486,True
332,332,0.7849498468702627,-0.8948296154113364,False
333,333,-0.7602635444792878,0.6629008623498773,False
334,334,0.1189211379357626,0.9641750089992324,True
335,335,-0.3455917031191489,-0.91341294836309,True
336,336,0.3359559628597661,-0.5368570606748917,True
337,337,-0.8974425832908361,-0.8364266089470518,False
338,338,-0.9038490095976062,0.4086943855623315,True
339,339,-0.8164757683398183,-0.7257498991376552,False
340,340,-0.2232734228462778,0.0243667490905117,True
341,341,-0.6176753687261702,0.4058450969636491,True
342,342,-0.4040981984603395,0.3645717856189294,True
343,343,-0.3071084754612754,-0.3153839164589473,True
344,344,-0.0474973340642075,0.2843541106739,True
345,345,0.6417166632445686,0.1567828876696566,True
346,346,-0.2506289007016085,-0.1439364691819653,True
347,347,-0.4422612375863233,-0.7959470706039125,True
348,348,-0.6497332700228384,-0.6449908101129609,True
349,349,0.1112073629843328,0.3183248526935229,True
350,350,0.0014183448940401,0.747433028825109,True
351,351,-0.2872048536491116,-0.5672405474749491,True
352,352,-0.8722055364720271,-0.2957850892248339,True
353,353,-0.1315822036254261,-0.2681200106216859,True
354,354,0.9856982450163168,-0.2016916098439976,False
355,355,0.4981895736159893,-0.2505000872654364,True
356,356,0.4600066330515662,0.9474134587686758,False
357,357,0.9472764495495948,0.0702292611498534,True
358,358,-0.8900296760292981,0.9508215137767791,False
359,359,-0.0480428816184363,-0.5795329220416678,True
360,360,0.9739382302806344,0.2686205431803443,False
361,361,0.4169780191721908,0.0088116116426224,True
362,362,0.6453151451633572,0.7676324897450095,False
363,363,-0.4232721882396169,0.6321953030080838,True
364,364,0.8445525726905887,0.6221438826492292,False
365,365,0.8570828059443507,-0.0646860811972884,True
366,366,0.1997033070368441,0.2084205277372113,True
367,367,-0.210301217463299,0.9727823295362386,True
368,368,0.2825527805003252,0.4987289273143407,True
369,369,0.8331222217920549,0.4985022089111912,True
370,370,-0.5164973454823045,0.9596052423893864,False
371,371,0.0214903143511071,0.9199867008464192,True
372,372,-0.5263929487845074,-0.9427478497722186,False
373,373,-0.7838116661803238,0.7126674607515819,False
374,374,-0.1984515915627396,0.2245344974108107,True
375,375,0.7548310080996146,-0.4305254741703113,True
376,376,-0.8485660246187048,-0.8896609027500113,False
377,377,0.6521154412463985,-0.0072920312720348,True
378,378,0.3913134729744805,-0.9300818571103048,False
379,379,-0.7208068351021144,-0.4743115432871896,True
380,380,0.3697339208888988,0.534941049899581,True
381,381,-0.4323735968724329,-0.754943551735606,True
382,382,0.2648302692977768,0.3510432965792949,True
383,383,0.3889984141896243,0.4337099833085003,True
384,384,-0.6371866885859061,0.6314810776895643,True
385,385,-0.4725253514205181,-0.0053779571472272,True
386,386,-0.3880477253990473,0.890861617699328,True
387,387,0.4030077315215703,-0.6966462651612422,True
388,388,-0.0828570066691594,0.7822687484360622,True
389,389,0.3667985431865361,-0.1701319387518445,True
390,390,0.4347702648063103,0.4058670929219461,True
391,391,-0.5584253696680013,-0.833472945843656,False
392,392,0.19158094377696,0.3974993763922763,True
393,393,0.8235043853049064,0.5542444584238013,True
394,394,-0.7171407033001906,0.4307986223553826,True
395,395,-0.7090575507476309,0.7107727168002846,False
396,396,0.4375668163969242,-0.5007636620162199,True
397,397,0.2309084137735879,0.4953308213852265,True
398,398,0.8334688868758211,-0.8661093481411413,False
399,399,-0.7723282290094351,0.842057208615282,False
400,400,0.3605459891329181,0.6411522969741925,True
401,401,-0.0658975752026844,-0.6123449482384293,True
402,402,0.7746410016720517,-0.9951211881671056,False
403,403,-0.6839538250789579,0.5399458905266867,True
404,404,0.7230502499908447,-0.0981429965402012,True
405,405,-0.651329036860925,0.5150899420205743,True
406,406,-0.2824178256175687,0.9729276823170672,False
407,407,-0.182380069285782,0.3539344160376678,True
408,408,-0.4087564916606123,0.1344398390047871,True
409,409,-0.632580090801405,-0.4550060254386041,True
410,410,-0.0339572397911636,0.4365933922007003,True
411,411,-0.1454407459649875,-0.6918984652385489,True
412,412,-0.1609006742544181,-0.2968156634468348,True
413,413,0.8282056113859242,0.5011534145125096,True
414,414,0.2303959848549093,-0.0022001008273504,True
415,415,-0.5108162696216254,0.3802698534304145,True
416,416,0.1026011632130921,0.5875833681058715,True
417,417,0.0483629490624843,-0.4916434995205794,True
418,418,0.7066951444630178,-0.9613337610938772,False
419,419,-0.3661876501861902,-0.802794008461098,True
420,420,0.9068015135820248,-0.2113206794398943,True
421,421,0.7822412867402515,0.9531034015589928,False
422,422,0.1601459221152614,0.5262121509070039,True
423,423,0.250843951088026,-0.2088040846623409,True
424,424,-0.5654401409483434,0.0685096831933238,True
425,425,0.1048129458019977,0.1555313992291436,True
426,426,0.7019706304483642,-0.9350562191062854,False
427,427,-0.0427153891320262,0.5961972505399558,True
428,428,0.1306934298617292,-0.320013768171518,True
429,429,-0.835909417713961,-0.6686159444044684,False
430,430,0.1039782251484173,-0.830725777382376,True
431,431,-0.499725394292533,-0.2602782680413267,True
432,432,-0.4977710010568195,-0.9145422107024536,False
433,433,0.3629573483936825,-0.8594555205459027,True
434,434,-0.5398573560848896,-0.2924040619791737,True
435,435,0.338751805452901,-0.8165678011443196,True
436,436,-0.0421777085317018,-0.7199841551730097,True
437,437,0.8793847887023849,0.707134937129076,False
438,438,0.3275320802580748,0.7884542634757827,True
439,439,-0.577738530042482,0.9367445470138906,False
440,440,0.0677037676514609,0.1696210559458137,True
441,441,-0.3567681335054156,-0.782648219190144,True
442,442,0.6114841916176208,0.512207946377955,True
443,443,-0.3235649059243077,-0.2538826969470868,True
444,444,0.3560170870263863,-0.4624701643183186,True
445,445,0.1863875336431604,0.1834443971475623,True
446,446,-0.0488039742726333,-0.1942119840390204,True
447,447,-0.848299970612834,0.5725029916376523,False
448,448,-0.7547789010800865,0.62285708267414,True
449,449,0.5968796846316595,0.0227167943084547,True
450,450,-0.0427911767645252,0.4177257822180829,True
451,451,0.7232422053557797,0.3951925496942752,True
452,452,-0.6810001315299288,0.6748677694456762,True
453,453,-0.8806235865279557,0.3704983819922431,True
454,454,0.6155874429194352,0.2089588923795371,True
455,455,-0.5814803597729683,0.8424522176510725,False
456,456,-0.5591019364828129,0.7835534217857993,True
457,457,-0.2149303250416745,-0.8821801060793426,True
458,458,0.666233628552191,0.1804308990646876,True
459,459,0.6845901851708527,-0.0001309409585523,True
460,460,-0.5440167586639002,-0.2052493516093643,True
461,461,0.2891533786379803,-0.3847263023827796,True
462,462,-0.426532836218773,-0.9163690435422268,False
463,463,0.5503108601985691,0.0432104065136758,True
464,464,-0.9996067802878392,-0.938056236398526,False
465,465,0.3738888380787728,-0.8390606663965123,True
466,466,0.8238792483426518,0.5440229307598166,True
467,467,-0.1310178149561565,0.4379667106428222,True
468,468,-0.273812517927442,0.4170413846682208,True
469,469,-0.2088840046047502,-0.8166173686265878,True
470,470,0.2797996046541418,-0.6034371023674219,True
471,471,0.9631308529715704,-0.5306582311664889,False
472,472,-0.1675831261771332,-0.1741063635203734,True
473,473,-0.4513606281427818,-0.5657401345588593,True
474,474,0.0447766017108148,0.9487992555103636,True
475,475,0.0339679216554307,-0.6419636580038204,True
476,476,-0.0608292293614129,-0.6298889801901859,True
477,477,-0.5840025700912839,0.5497649688549515,True
478,478,-0.8525363559210961,0.5282174964289599,False
479,479,0.1387721890966184,-0.6211943343230097,True
480,480,0.2000788688250181,0.3782180198046023,True
481,481,0.9324480352592146,-0.5076346809818433,False
482,482,-0.185248562238002,0.4354245947563135,True
483,483,-0.2936675673573787,0.3018499791791447,True
484,484,0.7114290123008211,0.3849299585836268,True
485,485,-0.5542951691044893,-0.9167294074211544,False
486,486,0.7018676137950697,0.3979118218831137,True
487,487,0.099639456956281,0.9633218483684184,True
488,488,-0.6895576912215751,-0.3806714161535967,True
489,489,-0.0716777897491582,-0.2898136368245541,True
490,490,0.5709624114522602,0.8403713646775193,False
491,491,-0.6165611917415073,-0.8503891476257626,False
492,492,0.1649986745515206,-0.4331519476772494,True
493,493,-0.0436415971614958,-0.5986264542616699,True
494,494,0.1300282639095791,0.8229126391440278,True
495,495,-0.5548640768392261,-0.897692965290042,False
496,496,0.292685337774174,-0.1127152149924932,True
497,497,0.481380163244387,-0.2982205192061251,True
498,498,-0.0209800502459887,-0.6229648685829667,True
499,499,0.1279282338494094,-0.6203929046294638,True
500,500,0.9739852172123532,0.0024221917777853,True
501,501,0.0997455804252016,0.9831715901252458,True
502,502,-0.3072122903833425,0.7019236604196994,True
503,503,0.872837354739483,-0.1856850233815841,True
504,504,-0.7777384438399808,-0.9535703115194812,False
505,505,-0.3298852145175808,0.1340060457615477,True
506,506,0.8849809255757981,0.3178046142310011,True
507,507,0.7944939718976136,0.0371198461745716,True
508,508,-0.5837824281200339,0.2352618482786337,True
509,509,-0.9203666123166268,0.9399417063166372,False
510,510,-0.2504608544502353,0.3977641023138181,True
511,511,0.1941028211698308,0.4412315435485467,True
512,512,-0.3702389487635906,-0.8477611891310981,True
513,513,-0.0150041247061432,0.3059106486049823,True
514,514,-0.2512807102764214,0.9372100255983492,True
515,515,-0.092860263364918,-0.6134728451846301,True
516,516,0.8702550900839228,0.2662328782166816,True
517,517,0.2629521322937664,-0.4448001539860398,True
518,518,0.4835347453649914,0.5642171951441899,True
519,519,0.3733901739447265,-0.1784388480891479,True
520,520,-0.3314204128926945,-0.589199467605295,True
521,521,-0.867686047122654,-0.2375347143790611,True
522,522,-0.8295297164847106,-0.0769224998751638,True
523,523,0.0683063402570174,-0.1467789744293777,True
524,524,0.4761714948101825,-0.8686649119389196,True
525,525,-0.936703364592674,0.0341782833925015,True
526,526,-0.8829650918638348,0.3556951409793483,True
527,527,-0.3625154893937339,-0.7906771877288647,True
528,528,0.1540496777330255,0.7098727699526897,True
529,529,0.7597375308318808,-0.8574183140010203,False
530,530,0.7737929342808971,0.3160207612023278,True
531,531,0.3602688098056668,-0.022976529603699,True
532,532,0.4663942002725103,0.9098932671292446,False
533,533,0.5435278811198709,-0.290857459564513,True
534,534,0.7446159893226374,0.9994472052739938,False
535,535,0.2454612122393002,-0.9901241908074152,False
536,536,0.1767326982649919,0.5412512258887965,True
537,537,0.4111166099418413,-0.4575351321118586,True
538,538,0.2077836003492912,0.0279987289152603,True
539,539,0.5077423805014665,-0.1627744092779637,True
540,540,0.9825628827753008,0.4408839227176429,False
541,541,0.051463739727771,-0.4597220949372709,True
542,542,-0.6185886658886492,0.1412001747859443,True
543,543,0.2518863311757828,0.0504692095772734,True
544,544,0.3142072979595687,0.0420608955413408,True
545,545,-0.4737340192900852,-0.3450624153585429,True
546,546,0.5577970591089063,0.0847235766466754,True
547,547,-0.564820412940447,-0.083610282242085,True
548,548,-0.9513582778650956,0.957233458282882,False
549,549,0.1564386479920347,0.3384541776170671,True
550,550,0.7438584895598266,-0.0235224718911655,True
551,551,0.1859578584822752,0.7982456601017691,True
552,552,-0.2958025162679158,-0.9614189056525996,False
553,553,0.1372569288515255,0.3131281010345292,True
554,554,-0.6528574188725051,-0.7956795796044576,False
555,555,-0.3271083353104969,0.3445869505141556,True
556,556,-0.7443097454204042,0.6461784578792518,True
557,557,-0.3749453816625399,-0.6732238936979968,True
558,558,0.984423040015938,-0.4433444438363969,False
559,559,-0.675856519610804,0.1780171716456491,True
560,560,0.5096210564595063,-0.0443170019616965,True
561,561,0.6616301194173992,-0.484334438637501,True
562,562,-0.9837630649808418,-0.0625429749992578,True
563,563,-0.635179091731553,0.7416999942113218,True
